serie_correlativo;numero;nombre_empresa;fecha_de_emision;hora_de_emision;nom_proveedor;cat_proveedor;tipo_documento;doc_proveedor;items;factura.fecha_emision;factura.cliente;factura.id_cliente;factura.total;factura.moneda;factura.estado;item.id_producto;item.codigo_producto;item.nom_producto;item.categoria_producto;item.cantidad;item.valor_unitario;item.precio_unitario;item.descuento;item.subtotal;item.porcentaje_de_igv;item.igv;item.total;item.moneda;item.tipo_de_cambio;item.id_estado;item.nombre_estado;item.id_vendedor;item.nom_vendedor;item.id_cuenta_analitica;item.nom_cuenta_analitica;item.distribucion_analitica;item.evento.id_evento;item.evento.nom_evento;item.evento.fecha_hora_ini_event;item.evento.fecha_hora_fin_event;item.evento.id_organizador;item.evento.nom_organizador;item.evento.tipo_organizador
BB01;741;COLABORATIVA S.A.C.;2025-02-05;2025-10-22 00:00:00;Humberto Ronald Mendoza Chacha;Cliente;1;44292844;[{'id_producto': '1', 'codigo_producto': '874', 'nom_producto': 'COMISION CORTESIA', 'categoria_producto': 'consu', 'cantidad': '1.0', 'valor_unitario': 5.0, 'precio_unitario': 5.9, 'descuento': 0.0, 'subtotal': 5.0, 'porcentaje_de_igv': '18.00', 'igv': 0.9, 'total': 5.9, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'fecha_hora_ini_event': '', 'fecha_hora_fin_event': '', 'id_organizador': 463, 'nom_organizador': 'Humberto Ronald Mendoza Chacha', 'tipo_organizador': 'Persona'}, 'id_vendedor': 2, 'nom_vendedor': 'samuel chuquista', 'id_cuenta_analitica': 1106, 'nom_cuenta_analitica': '7012100 Mercaderías-Venta Local-Terceros', 'distribucion_analitica': [[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]]}];2025-02-05;;;;;;1;874;COMISION CORTESIA;consu;1.0;5.0;5.9;0.0;5.0;18.0;0.9;5.9;1;;not_paid;Sin pagar;2;samuel chuquista;1106;7012100 Mercaderías-Venta Local-Terceros;[[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]];;;;;463;Humberto Ronald Mendoza Chacha;Persona
BB01;740;COLABORATIVA S.A.C.;2025-02-05;2025-10-22 00:00:00;Humberto Ronald Mendoza Chacha;Cliente;1;44292844;[{'id_producto': '1', 'codigo_producto': '877', 'nom_producto': 'COMISIÓN PAGOS DIGITALES SEGÚN CONTRATO', 'categoria_producto': 'consu', 'cantidad': '1.0', 'valor_unitario': 275.32, 'precio_unitario': 324.88, 'descuento': 0.0, 'subtotal': 275.32, 'porcentaje_de_igv': '18.00', 'igv': 49.56, 'total': 324.88, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'fecha_hora_ini_event': '', 'fecha_hora_fin_event': '', 'id_organizador': 463, 'nom_organizador': 'Humberto Ronald Mendoza Chacha', 'tipo_organizador': 'Persona'}, 'id_vendedor': 2, 'nom_vendedor': 'samuel chuquista', 'id_cuenta_analitica': 1106, 'nom_cuenta_analitica': '7012100 Mercaderías-Venta Local-Terceros', 'distribucion_analitica': [[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]]}];2025-02-05;;;;;;1;877;COMISIÓN PAGOS DIGITALES SEGÚN CONTRATO;consu;1.0;275.32;324.88;0.0;275.32;18.0;49.56;324.88;1;;not_paid;Sin pagar;2;samuel chuquista;1106;7012100 Mercaderías-Venta Local-Terceros;[[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]];;;;;463;Humberto Ronald Mendoza Chacha;Persona
BB01;739;COLABORATIVA S.A.C.;2025-02-05;2025-10-22 00:00:00;Humberto Ronald Mendoza Chacha;Cliente;1;44292844;[{'id_producto': '1', 'codigo_producto': '870', 'nom_producto': 'COMISIÓN VAOPE SEGÚN CONTRATO', 'categoria_producto': 'consu', 'cantidad': '1.0', 'valor_unitario': 165.5, 'precio_unitario': 195.29, 'descuento': 0.0, 'subtotal': 165.5, 'porcentaje_de_igv': '18.00', 'igv': 29.79, 'total': 195.29, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'fecha_hora_ini_event': '', 'fecha_hora_fin_event': '', 'id_organizador': 463, 'nom_organizador': 'Humberto Ronald Mendoza Chacha', 'tipo_organizador': 'Persona'}, 'id_vendedor': 2, 'nom_vendedor': 'samuel chuquista', 'id_cuenta_analitica': 1106, 'nom_cuenta_analitica': '7012100 Mercaderías-Venta Local-Terceros', 'distribucion_analitica': [[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]]}];2025-02-05;;;;;;1;870;COMISIÓN VAOPE SEGÚN CONTRATO;consu;1.0;165.5;195.29;0.0;165.5;18.0;29.79;195.29;1;;not_paid;Sin pagar;2;samuel chuquista;1106;7012100 Mercaderías-Venta Local-Terceros;[[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]];;;;;463;Humberto Ronald Mendoza Chacha;Persona
FB01;1408;COLABORATIVA S.A.C.;2025-02-05;2025-10-22 00:00:00;CONSORCIO CHUNGA & ASOCIADOS S.A.C.;;6;20611890746;[{'id_producto': '1', 'codigo_producto': '874', 'nom_producto': 'COMISION CORTESIA', 'categoria_producto': 'consu', 'cantidad': '1.0', 'valor_unitario': 1.0, 'precio_unitario': 1.18, 'descuento': 0.0, 'subtotal': 1.0, 'porcentaje_de_igv': '18.00', 'igv': 0.18, 'total': 1.18, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'fecha_hora_ini_event': '', 'fecha_hora_fin_event': '', 'id_organizador': 1136, 'nom_organizador': 'CONSORCIO CHUNGA & ASOCIADOS S.A.C.', 'tipo_organizador': 'Empresa'}, 'id_vendedor': 2, 'nom_vendedor': 'samuel chuquista', 'id_cuenta_analitica': 1106, 'nom_cuenta_analitica': '7012100 Mercaderías-Venta Local-Terceros', 'distribucion_analitica': [[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]]}];2025-02-05;;;;;;1;874;COMISION CORTESIA;consu;1.0;1.0;1.18;0.0;1.0;18.0;0.18;1.18;1;;not_paid;Sin pagar;2;samuel chuquista;1106;7012100 Mercaderías-Venta Local-Terceros;[[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]];;;;;1136;CONSORCIO CHUNGA & ASOCIADOS S.A.C.;Empresa
FB01;1407;COLABORATIVA S.A.C.;2025-02-05;2025-10-22 00:00:00;CONSORCIO CHUNGA & ASOCIADOS S.A.C.;;6;20611890746;[{'id_producto': '1', 'codigo_producto': '975', 'nom_producto': 'PERSONAL - SERV, DEVOLUCIONES', 'categoria_producto': 'consu', 'cantidad': '1.0', 'valor_unitario': 200.0, 'precio_unitario': 236.0, 'descuento': 0.0, 'subtotal': 200.0, 'porcentaje_de_igv': '18.00', 'igv': 36.0, 'total': 236.0, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'fecha_hora_ini_event': '', 'fecha_hora_fin_event': '', 'id_organizador': 1136, 'nom_organizador': 'CONSORCIO CHUNGA & ASOCIADOS S.A.C.', 'tipo_organizador': 'Empresa'}, 'id_vendedor': 2, 'nom_vendedor': 'samuel chuquista', 'id_cuenta_analitica': 1106, 'nom_cuenta_analitica': '7012100 Mercaderías-Venta Local-Terceros', 'distribucion_analitica': [[{'codigo': 61, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Operativos', 'porcentaje': '100.00'}]]}];2025-02-05;;;;;;1;975;PERSONAL - SERV, DEVOLUCIONES;consu;1.0;200.0;236.0;0.0;200.0;18.0;36.0;236.0;1;;not_paid;Sin pagar;2;samuel chuquista;1106;7012100 Mercaderías-Venta Local-Terceros;[[{'codigo': 61, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Operativos', 'porcentaje': '100.00'}]];;;;;1136;CONSORCIO CHUNGA & ASOCIADOS S.A.C.;Empresa
FB01;1406;COLABORATIVA S.A.C.;2025-02-05;2025-10-22 00:00:00;CONSORCIO CHUNGA & ASOCIADOS S.A.C.;;6;20611890746;[{'id_producto': '1', 'codigo_producto': '877', 'nom_producto': 'COMISIÓN PAGOS DIGITALES SEGÚN CONTRATO', 'categoria_producto': 'consu', 'cantidad': '1.0', 'valor_unitario': 69.42, 'precio_unitario': 81.92, 'descuento': 0.0, 'subtotal': 69.42, 'porcentaje_de_igv': '18.01', 'igv': 12.5, 'total': 81.92, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'fecha_hora_ini_event': '', 'fecha_hora_fin_event': '', 'id_organizador': 1136, 'nom_organizador': 'CONSORCIO CHUNGA & ASOCIADOS S.A.C.', 'tipo_organizador': 'Empresa'}, 'id_vendedor': 2, 'nom_vendedor': 'samuel chuquista', 'id_cuenta_analitica': 1106, 'nom_cuenta_analitica': '7012100 Mercaderías-Venta Local-Terceros', 'distribucion_analitica': [[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]]}];2025-02-05;;;;;;1;877;COMISIÓN PAGOS DIGITALES SEGÚN CONTRATO;consu;1.0;69.42;81.92;0.0;69.42;18.01;12.5;81.92;1;;not_paid;Sin pagar;2;samuel chuquista;1106;7012100 Mercaderías-Venta Local-Terceros;[[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]];;;;;1136;CONSORCIO CHUNGA & ASOCIADOS S.A.C.;Empresa
FB01;1405;COLABORATIVA S.A.C.;2025-02-05;2025-10-22 00:00:00;CONSORCIO CHUNGA & ASOCIADOS S.A.C.;;6;20611890746;[{'id_producto': '1', 'codigo_producto': '870', 'nom_producto': 'COMISIÓN VAOPE SEGÚN CONTRATO', 'categoria_producto': 'consu', 'cantidad': '1.0', 'valor_unitario': 42.58, 'precio_unitario': 50.24, 'descuento': 0.0, 'subtotal': 42.58, 'porcentaje_de_igv': '17.99', 'igv': 7.66, 'total': 50.24, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'fecha_hora_ini_event': '', 'fecha_hora_fin_event': '', 'id_organizador': 1136, 'nom_organizador': 'CONSORCIO CHUNGA & ASOCIADOS S.A.C.', 'tipo_organizador': 'Empresa'}, 'id_vendedor': 2, 'nom_vendedor': 'samuel chuquista', 'id_cuenta_analitica': 1106, 'nom_cuenta_analitica': '7012100 Mercaderías-Venta Local-Terceros', 'distribucion_analitica': [[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]]}];2025-02-05;;;;;;1;870;COMISIÓN VAOPE SEGÚN CONTRATO;consu;1.0;42.58;50.24;0.0;42.58;17.99;7.66;50.24;1;;not_paid;Sin pagar;2;samuel chuquista;1106;7012100 Mercaderías-Venta Local-Terceros;[[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]];;;;;1136;CONSORCIO CHUNGA & ASOCIADOS S.A.C.;Empresa
BB01;738;COLABORATIVA S.A.C.;2025-02-05;2025-10-22 00:00:00;Piero Macha Pérez;Cliente;1;73241854;[{'id_producto': '1', 'codigo_producto': '974', 'nom_producto': 'PERSONAL - PAUTA PUBLICITARIA -PIERO MACHA', 'categoria_producto': 'consu', 'cantidad': '1.0', 'valor_unitario': 20.0, 'precio_unitario': 23.6, 'descuento': 0.0, 'subtotal': 20.0, 'porcentaje_de_igv': '18.00', 'igv': 3.6, 'total': 23.6, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'fecha_hora_ini_event': '', 'fecha_hora_fin_event': '', 'id_organizador': 418, 'nom_organizador': 'Piero Macha Pérez', 'tipo_organizador': 'Persona'}, 'id_vendedor': 2, 'nom_vendedor': 'samuel chuquista', 'id_cuenta_analitica': 1106, 'nom_cuenta_analitica': '7012100 Mercaderías-Venta Local-Terceros', 'distribucion_analitica': [[{'codigo': 89, 'nom_distribucion': 'Marketing', 'sub_categoria': 'Pauta', 'porcentaje': '100.00'}]]}];2025-02-05;;;;;;1;974;PERSONAL - PAUTA PUBLICITARIA -PIERO MACHA;consu;1.0;20.0;23.6;0.0;20.0;18.0;3.6;23.6;1;;not_paid;Sin pagar;2;samuel chuquista;1106;7012100 Mercaderías-Venta Local-Terceros;[[{'codigo': 89, 'nom_distribucion': 'Marketing', 'sub_categoria': 'Pauta', 'porcentaje': '100.00'}]];;;;;418;Piero Macha Pérez;Persona
BB01;737;COLABORATIVA S.A.C.;2025-02-05;2025-10-22 00:00:00;Piero Macha Pérez;Cliente;1;73241854;[{'id_producto': '1', 'codigo_producto': '934', 'nom_producto': 'COMISIÓN PAGOS DIGITALES SEGUN CONTRATO - PIERO MACHA', 'categoria_producto': 'consu', 'cantidad': '1.0', 'valor_unitario': 8.93, 'precio_unitario': 10.54, 'descuento': 0.0, 'subtotal': 8.93, 'porcentaje_de_igv': '18.03', 'igv': 1.61, 'total': 10.54, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'fecha_hora_ini_event': '', 'fecha_hora_fin_event': '', 'id_organizador': 418, 'nom_organizador': 'Piero Macha Pérez', 'tipo_organizador': 'Persona'}, 'id_vendedor': 2, 'nom_vendedor': 'samuel chuquista', 'id_cuenta_analitica': 1106, 'nom_cuenta_analitica': '7012100 Mercaderías-Venta Local-Terceros', 'distribucion_analitica': [[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]]}];2025-02-05;;;;;;1;934;COMISIÓN PAGOS DIGITALES SEGUN CONTRATO - PIERO MACHA;consu;1.0;8.93;10.54;0.0;8.93;18.03;1.61;10.54;1;;not_paid;Sin pagar;2;samuel chuquista;1106;7012100 Mercaderías-Venta Local-Terceros;[[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]];;;;;418;Piero Macha Pérez;Persona
BB01;736;COLABORATIVA S.A.C.;2025-02-05;2025-10-22 00:00:00;Piero Macha Pérez;Cliente;1;73241854;[{'id_producto': '1', 'codigo_producto': '933', 'nom_producto': 'COMISIÓN VAOPE SEGUN CONTRATO - PIERO MACHA', 'categoria_producto': 'consu', 'cantidad': '1.0', 'valor_unitario': 7.98, 'precio_unitario': 9.42, 'descuento': 0.0, 'subtotal': 7.98, 'porcentaje_de_igv': '18.05', 'igv': 1.44, 'total': 9.42, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'fecha_hora_ini_event': '', 'fecha_hora_fin_event': '', 'id_organizador': 418, 'nom_organizador': 'Piero Macha Pérez', 'tipo_organizador': 'Persona'}, 'id_vendedor': 2, 'nom_vendedor': 'samuel chuquista', 'id_cuenta_analitica': 1106, 'nom_cuenta_analitica': '7012100 Mercaderías-Venta Local-Terceros', 'distribucion_analitica': [[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]]}];2025-02-05;;;;;;1;933;COMISIÓN VAOPE SEGUN CONTRATO - PIERO MACHA;consu;1.0;7.98;9.42;0.0;7.98;18.05;1.44;9.42;1;;not_paid;Sin pagar;2;samuel chuquista;1106;7012100 Mercaderías-Venta Local-Terceros;[[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]];;;;;418;Piero Macha Pérez;Persona
FB01;1404;COLABORATIVA S.A.C.;2025-02-05;2025-10-22 00:00:00;COMPLEJO TURÍSTICO EL REMANSO SAC;Cliente;6;20296011356;[{'id_producto': '1', 'codigo_producto': '874', 'nom_producto': 'COMISION CORTESIA', 'categoria_producto': 'consu', 'cantidad': '1.0', 'valor_unitario': 10.0, 'precio_unitario': 11.8, 'descuento': 0.0, 'subtotal': 10.0, 'porcentaje_de_igv': '18.00', 'igv': 1.8, 'total': 11.8, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'fecha_hora_ini_event': '', 'fecha_hora_fin_event': '', 'id_organizador': 390, 'nom_organizador': 'COMPLEJO TURÍSTICO EL REMANSO SAC', 'tipo_organizador': 'Empresa'}, 'id_vendedor': 2, 'nom_vendedor': 'samuel chuquista', 'id_cuenta_analitica': 1106, 'nom_cuenta_analitica': '7012100 Mercaderías-Venta Local-Terceros', 'distribucion_analitica': [[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]]}];2025-02-05;;;;;;1;874;COMISION CORTESIA;consu;1.0;10.0;11.8;0.0;10.0;18.0;1.8;11.8;1;;not_paid;Sin pagar;2;samuel chuquista;1106;7012100 Mercaderías-Venta Local-Terceros;[[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]];;;;;390;COMPLEJO TURÍSTICO EL REMANSO SAC;Empresa
FB01;1403;COLABORATIVA S.A.C.;2025-02-05;2025-10-22 00:00:00;COMPLEJO TURÍSTICO EL REMANSO SAC;Cliente;6;20296011356;[{'id_producto': '1', 'codigo_producto': '921', 'nom_producto': 'PERSONAL - Servicio de 04 validadores (Inc IGV)', 'categoria_producto': 'consu', 'cantidad': '1.0', 'valor_unitario': 600.0, 'precio_unitario': 708.0, 'descuento': 0.0, 'subtotal': 600.0, 'porcentaje_de_igv': '18.00', 'igv': 108.0, 'total': 708.0, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'fecha_hora_ini_event': '', 'fecha_hora_fin_event': '', 'id_organizador': 390, 'nom_organizador': 'COMPLEJO TURÍSTICO EL REMANSO SAC', 'tipo_organizador': 'Empresa'}, 'id_vendedor': 2, 'nom_vendedor': 'samuel chuquista', 'id_cuenta_analitica': 1106, 'nom_cuenta_analitica': '7012100 Mercaderías-Venta Local-Terceros', 'distribucion_analitica': [[{'codigo': 103, 'nom_distribucion': 'Validadores', 'sub_categoria': 'Personal temporal', 'porcentaje': '100.00'}]]}];2025-02-05;;;;;;1;921;PERSONAL - Servicio de 04 validadores (Inc IGV);consu;1.0;600.0;708.0;0.0;600.0;18.0;108.0;708.0;1;;not_paid;Sin pagar;2;samuel chuquista;1106;7012100 Mercaderías-Venta Local-Terceros;[[{'codigo': 103, 'nom_distribucion': 'Validadores', 'sub_categoria': 'Personal temporal', 'porcentaje': '100.00'}]];;;;;390;COMPLEJO TURÍSTICO EL REMANSO SAC;Empresa
FB01;1402;COLABORATIVA S.A.C.;2025-02-05;2025-10-22 00:00:00;COMPLEJO TURÍSTICO EL REMANSO SAC;Cliente;6;20296011356;[{'id_producto': '1', 'codigo_producto': '973', 'nom_producto': 'ENTRADAS IMPRESAS - ORDEN DE VENTA N°569\n * Fiestón de Carnavales con La Bella Luz, Linda Caba y Deyvis Orosco en El Remanso de Comas / 1,500 FULL COLOR ADULTO, 1,000 FULL COLOR PROMO ADULTO, 500 FULL COLOR NIÑO (S/1,416.00)\n', 'categoria_producto': 'consu', 'cantidad': '1.0', 'valor_unitario': 1200.0, 'precio_unitario': 1416.0, 'descuento': 0.0, 'subtotal': 1200.0, 'porcentaje_de_igv': '18.00', 'igv': 216.0, 'total': 1416.0, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'fecha_hora_ini_event': '', 'fecha_hora_fin_event': '', 'id_organizador': 390, 'nom_organizador': 'COMPLEJO TURÍSTICO EL REMANSO SAC', 'tipo_organizador': 'Empresa'}, 'id_vendedor': 2, 'nom_vendedor': 'samuel chuquista', 'id_cuenta_analitica': 1106, 'nom_cuenta_analitica': '7012100 Mercaderías-Venta Local-Terceros', 'distribucion_analitica': [[{'codigo': 83, 'nom_distribucion': 'Impresos', 'sub_categoria': 'Suministros Compra', 'porcentaje': '100.00'}]]}];2025-02-05;;;;;;1;973;"ENTRADAS IMPRESAS - ORDEN DE VENTA N°569
 * Fiestón de Carnavales con La Bella Luz, Linda Caba y Deyvis Orosco en El Remanso de Comas / 1,500 FULL COLOR ADULTO, 1,000 FULL COLOR PROMO ADULTO, 500 FULL COLOR NIÑO (S/1,416.00)
";consu;1.0;1200.0;1416.0;0.0;1200.0;18.0;216.0;1416.0;1;;not_paid;Sin pagar;2;samuel chuquista;1106;7012100 Mercaderías-Venta Local-Terceros;[[{'codigo': 83, 'nom_distribucion': 'Impresos', 'sub_categoria': 'Suministros Compra', 'porcentaje': '100.00'}]];;;;;390;COMPLEJO TURÍSTICO EL REMANSO SAC;Empresa
FB01;1401;COLABORATIVA S.A.C.;2025-02-05;2025-10-22 00:00:00;COMPLEJO TURÍSTICO EL REMANSO SAC;Cliente;6;20296011356;[{'id_producto': '1', 'codigo_producto': '877', 'nom_producto': 'COMISIÓN PAGOS DIGITALES SEGÚN CONTRATO', 'categoria_producto': 'consu', 'cantidad': '1.0', 'valor_unitario': 1693.39, 'precio_unitario': 1998.2, 'descuento': 0.0, 'subtotal': 1693.39, 'porcentaje_de_igv': '18.00', 'igv': 304.81, 'total': 1998.2, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'fecha_hora_ini_event': '', 'fecha_hora_fin_event': '', 'id_organizador': 390, 'nom_organizador': 'COMPLEJO TURÍSTICO EL REMANSO SAC', 'tipo_organizador': 'Empresa'}, 'id_vendedor': 2, 'nom_vendedor': 'samuel chuquista', 'id_cuenta_analitica': 1106, 'nom_cuenta_analitica': '7012100 Mercaderías-Venta Local-Terceros', 'distribucion_analitica': [[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]]}];2025-02-05;;;;;;1;877;COMISIÓN PAGOS DIGITALES SEGÚN CONTRATO;consu;1.0;1693.39;1998.2;0.0;1693.39;18.0;304.81;1998.2;1;;not_paid;Sin pagar;2;samuel chuquista;1106;7012100 Mercaderías-Venta Local-Terceros;[[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]];;;;;390;COMPLEJO TURÍSTICO EL REMANSO SAC;Empresa
FB01;1400;COLABORATIVA S.A.C.;2025-02-05;2025-10-22 00:00:00;COMPLEJO TURÍSTICO EL REMANSO SAC;Cliente;6;20296011356;[{'id_producto': '1', 'codigo_producto': '870', 'nom_producto': 'COMISIÓN VAOPE SEGÚN CONTRATO', 'categoria_producto': 'consu', 'cantidad': '1.0', 'valor_unitario': 660.0, 'precio_unitario': 778.8, 'descuento': 0.0, 'subtotal': 660.0, 'porcentaje_de_igv': '18.00', 'igv': 118.8, 'total': 778.8, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'fecha_hora_ini_event': '', 'fecha_hora_fin_event': '', 'id_organizador': 390, 'nom_organizador': 'COMPLEJO TURÍSTICO EL REMANSO SAC', 'tipo_organizador': 'Empresa'}, 'id_vendedor': 2, 'nom_vendedor': 'samuel chuquista', 'id_cuenta_analitica': 1106, 'nom_cuenta_analitica': '7012100 Mercaderías-Venta Local-Terceros', 'distribucion_analitica': [[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]]}];2025-02-05;;;;;;1;870;COMISIÓN VAOPE SEGÚN CONTRATO;consu;1.0;660.0;778.8;0.0;660.0;18.0;118.8;778.8;1;;not_paid;Sin pagar;2;samuel chuquista;1106;7012100 Mercaderías-Venta Local-Terceros;[[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]];;;;;390;COMPLEJO TURÍSTICO EL REMANSO SAC;Empresa
FB01;1399;COLABORATIVA S.A.C.;2025-02-05;2025-10-22 00:00:00;Tarpuy Producciones E.I.R.L;;6;20603210868;[{'id_producto': '1', 'codigo_producto': '972', 'nom_producto': 'COMISION CORTESIA - PAUTA PUIBLICITARIA', 'categoria_producto': 'consu', 'cantidad': '1.0', 'valor_unitario': 308.0, 'precio_unitario': 363.44, 'descuento': 0.0, 'subtotal': 308.0, 'porcentaje_de_igv': '18.00', 'igv': 55.44, 'total': 363.44, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'fecha_hora_ini_event': '', 'fecha_hora_fin_event': '', 'id_organizador': 1146, 'nom_organizador': 'Tarpuy Producciones E.I.R.L', 'tipo_organizador': 'Empresa'}, 'id_vendedor': 2, 'nom_vendedor': 'samuel chuquista', 'id_cuenta_analitica': 1106, 'nom_cuenta_analitica': '7012100 Mercaderías-Venta Local-Terceros', 'distribucion_analitica': [[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]]}];2025-02-05;;;;;;1;972;COMISION CORTESIA - PAUTA PUIBLICITARIA;consu;1.0;308.0;363.44;0.0;308.0;18.0;55.44;363.44;1;;not_paid;Sin pagar;2;samuel chuquista;1106;7012100 Mercaderías-Venta Local-Terceros;[[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]];;;;;1146;Tarpuy Producciones E.I.R.L;Empresa
